output_speed_rpm,output_speed_rad_s,peak_envelope_nm,gp_mean_unconstrained_nm,gp_std_nm,gp_lower95_nm,gp_upper95_nm,point_source
81.25,8.50848010347236,16.9738973781857,16.9738973781857,0.0389850409458112,16.8974866979319,17.0503080584395,Constrained GP mean
81.5,8.53466004225227,16.7393801781392,16.7393801781392,0.0383792085762601,16.6641569293297,16.8146034269487,Constrained GP mean
81.525,8.53727803613026,16.7159155162325,16.7159155162325,0.0383757240734778,16.6406990970485,16.7911319354165,Constrained GP mean
81.75,8.56083998103219,16.5046223807726,16.5046223807726,0.0391288082108432,16.4279299166794,16.5813148448659,Constrained GP mean
82,8.5870199198121,16.2696060256335,16.2696060256335,0.0388510637752533,16.193457940634,16.345754110633,Constrained GP mean
82.15,8.60272788308005,16.1284645498252,16.1284645498252,0.0383757332038017,16.0532481127457,16.2036809869046,Constrained GP mean
82.25,8.61319985859202,16.0343129403069,16.0343129403069,0.0385365705728595,15.9587812619841,16.1098446186297,Constrained GP mean
82.5,8.63937979737193,15.7987245455897,15.7987245455897,0.038956767447523,15.7223692813925,15.8750798097868,Constrained GP mean
82.75,8.66555973615185,15.5628217364157,15.5628217364157,0.0383757339962616,15.487605297783,15.6380381750483,Constrained GP mean
83,8.69173967493176,15.3265851832184,15.3265851832184,0.0391926500301827,15.2497675891592,15.4034027772776,Constrained GP mean
83.25,8.71791961371168,15.0899948398924,15.0899948398924,0.0387445429157484,15.0140555357775,15.1659341440072,Constrained GP mean
83.375,8.73100958310163,14.9715606728608,14.9715606728608,0.0383757341658628,14.8963442338957,15.0467771118259,Constrained GP mean
83.5,8.74409955249159,14.8530304427342,14.8530304427342,0.0386159616888623,14.777343157824,14.9287177276444,Constrained GP mean
83.75,8.77027949127151,14.6156711506037,14.6156711506037,0.0389110570860677,14.539405478715,14.6919368224924,Constrained GP mean
83.975,8.79384143617343,14.4016924498012,14.4016924498012,0.0383757341658628,14.3264760108361,14.4769088887663,Constrained GP mean
84,8.79645943005142,14.3778955430122,14.3778955430122,0.0384054190686963,14.3026209216376,14.4531701643869,Constrained GP mean
84.25,8.82263936883134,14.1396818660825,14.1396818660825,0.0392367763885402,14.0627777843609,14.216585947804,Constrained GP mean
84.5,8.84881930761125,13.9010074918738,13.9010074918738,0.0386402271084001,13.8252726467414,13.9767423370063,Constrained GP mean
84.6,8.85929128312322,13.8054036379994,13.8054036379994,0.0383757339977428,13.7301871993639,13.880620076635,Constrained GP mean
84.75,8.87499924639117,13.6618495564392,13.6618495564392,0.0386983404620329,13.5860008091336,13.7376983037447,Constrained GP mean
85,8.90117918517108,13.4221843910205,13.4221843910205,0.0388504126254131,13.3460375822746,13.4983311997663,Constrained GP mean
85.2,8.92212313619501,13.2300707273045,13.2300707273045,0.0383757332045424,13.1548542902236,13.3052871643854,Constrained GP mean
85.25,8.92735912395099,13.1819876963969,13.1819876963969,0.0384639079218762,13.10659843687,13.2573769559237,Constrained GP mean
85.5,8.95353906273091,12.9412346698577,12.9412346698577,0.0392593125423901,12.8642864172747,13.0181829224408,Constrained GP mean
85.75,8.97971900151082,12.699899458509,12.699899458509,0.0385444529166231,12.6243523307924,12.7754465862256,Constrained GP mean
85.825,8.9875729831448,12.6273814789035,12.6273814789035,0.0383757240734778,12.5521650597195,12.7025978980875,Constrained GP mean
86,9.00589894029074,12.4579559310112,12.4579559310112,0.0387780676399824,12.3819509184368,12.5339609435855,Constrained GP mean
86.25,9.03207887907065,12.2153768493887,12.2153768493887,0.0387778755994422,12.1393722132138,12.2913814855636,Constrained GP mean
86.425,9.05040483621659,12.045178394116,12.045178394116,0.0383752688654186,11.9699628671397,12.1203939210922,Constrained GP mean
86.5,9.05825881785057,11.9721342946574,11.9721342946574,0.0385439055645618,11.8965882397508,12.0476803495639,Constrained GP mean
86.75,9.08443875663048,11.7281995858208,11.7281995858208,0.0392589858116156,11.6512519736301,11.8051471980116,Constrained GP mean
87,9.1106186954104,11.4835427927516,11.4835427927516,0.0384648657498609,11.4081516558818,11.5589339296213,Constrained GP mean
87.05,9.11585468316638,11.4345221364002,11.4345221364002,0.0383767705642064,11.3593036660943,11.509740606706,Constrained GP mean
87.25,9.13679863419032,11.2381336226273,11.2381336226273,0.0388471748590865,11.1619931599035,11.3142740853511,Constrained GP mean
87.5,9.16297857297023,10.991940283319,10.991940283319,0.038658791454615,10.916169052068,11.0677115145701,Constrained GP mean
87.65,9.17868653623818,10.8438343625351,10.8438343625351,0.038277186270942,10.7688110774441,10.9188576476262,Constrained GP mean
87.75,9.18915851175015,10.7449302507968,10.7449302507968,0.0384814599435926,10.6695065893074,10.8203539122863,Constrained GP mean
88,9.21533845053006,10.4970698770099,10.4970698770099,0.0389501885114033,10.4207275075275,10.5734122464922,Constrained GP mean
88.25,9.24151838930997,10.2483240723732,10.2483240723732,0.0383767705634658,10.1731056020688,10.3235425426776,Constrained GP mean
88.5,9.26769832808989,9.99865709494653,9.99865709494653,0.0391925295022507,9.92183973712212,10.0754744527709,Constrained GP mean
88.75,9.2938782668698,9.74803115812161,9.74803115812161,0.0387439581801239,9.67209300008856,9.82396931615465,Constrained GP mean
88.875,9.30696823625976,9.6223465972546,9.6223465972546,0.0383752688698624,9.54713107026967,9.69756212423953,Constrained GP mean
89,9.32005820564972,9.49640783677074,9.49640783677074,0.0386156519388149,9.42072115897066,9.57209451457082,Constrained GP mean
89.25,9.34623814442963,9.24374699565609,9.24374699565609,0.0389109704579902,9.16748149355843,9.32001249775375,Constrained GP mean
89.475,9.36980008933156,9.01543057447356,9.01543057447356,0.0383757240734778,8.94021415528954,9.09064699365758,Constrained GP mean
89.5,9.37241808320955,8.99000678468422,8.99000678468422,0.0384054123098716,8.91473217655687,9.06528139281157,Constrained GP mean
89.75,9.39859802198946,8.73514432921552,8.73514432921552,0.0392367784283493,8.65824024349596,8.81204841493509,Constrained GP mean
90,9.42477796076938,8.4791140865579,8.4791140865579,0.038640226694287,8.4033792422371,8.5548489308787,Constrained GP mean
90.1,9.43524993628134,8.37636468272906,8.37636468272906,0.0383757332075048,8.30114824564236,8.45158111981577,Constrained GP mean
90.25,9.45095789954929,8.22186977879008,8.22186977879008,0.038698339828209,8.14602103272679,8.29771852485337,Constrained GP mean
90.5,9.47713783832921,7.96336258352078,7.96336258352078,0.0388504130760588,7.8872157738917,8.03950939314985,Constrained GP mean
90.7,9.49808178935314,7.75561341043256,7.75561341043256,0.0383757339992241,7.68039697179408,7.83082984907104,Constrained GP mean
90.75,9.50331777710912,7.70354168443732,7.70354168443732,0.0384639085824697,7.62815242361568,7.77893094525896,Constrained GP mean
91,9.52949771588904,7.44235462697577,7.44235462697577,0.0392593109721463,7.36540637747037,7.51930287648118,Constrained GP mean
91.25,9.55567765466895,7.17974554020085,7.17974554020085,0.0385444549768483,7.10419840844623,7.25529267195547,Constrained GP mean
91.325,9.56353163630293,7.1006770840045,7.1006770840045,0.0383757341695659,7.02546064503215,7.17589352297685,Constrained GP mean
91.5,9.58185759344887,6.91565763139131,6.91565763139131,0.0387781284623454,6.83965249960511,6.99166276317751,Constrained GP mean
91.75,9.60803753222878,6.65003033644652,6.65003033644652,0.0387781284660101,6.57402520465314,6.7260354682399,Constrained GP mean
91.925,9.62636348937472,6.46314164722119,6.46314164722119,0.0383757341621598,6.38792520826336,6.53835808617903,Constrained GP mean
92,9.6342174710087,6.38280077082666,6.38280077082666,0.0385444549738988,6.30725363907782,6.4583479025755,Constrained GP mean
92.25,9.66039740978861,6.11390308138358,6.11390308138358,0.0392593109757661,6.03695483187107,6.19085133089608,Constrained GP mean
92.5,9.68657734856853,5.84326652156648,5.84326652156648,0.0384639086984799,5.76787726051746,5.9186557826155,Constrained GP mean
92.55,9.69181333632451,5.78892426802835,5.78892426802835,0.038375734163641,5.71370782906762,5.86414070698909,Constrained GP mean
92.75,9.71275728734844,5.57081882027488,5.57081882027488,0.0388504135983982,5.49467200962202,5.64696563092774,Constrained GP mean
93,9.73893722612836,5.29648083298371,5.29648083298371,0.0386983408902129,5.2206320848389,5.37232958112853,Constrained GP mean
93.15,9.75464518939631,5.13093646435381,5.13093646435381,0.0383757342140029,5.05572002529437,5.20615290341326,Constrained GP mean
93.25,9.76511716490827,5.02017018456295,5.02017018456295,0.0386402272783115,4.94443533909746,5.09590503002844,Constrained GP mean
93.5,9.79129710368819,4.74180237348017,4.74180237348017,0.0392367766471382,4.66489829125178,4.81870645570856,Constrained GP mean
93.75,9.8174770424681,4.46129019965048,4.46129019965048,0.0384054193684142,4.38601557768839,4.53656482161257,Constrained GP mean
93.775,9.82009503634609,4.43311767264855,4.43311767264855,0.0383757344465566,4.35790123313329,4.5083341121638,Constrained GP mean
94,9.84365698124802,4.17854908943688,4.17854908943688,0.0389110568377223,4.10228341803495,4.25481476083882,Constrained GP mean
94.25,9.86983692002793,3.89351046792667,3.89351046792667,0.038615961274489,3.81782318382868,3.96919775202467,Constrained GP mean
94.375,9.88292688941789,3.75010980537017,3.75010980537017,0.0383757363299448,3.67489336216348,3.82532624857686,Constrained GP mean
94.5,9.89601685880785,3.60611048620423,3.60611048620423,0.0387445529076601,3.53017116250521,3.68204980990324,Constrained GP mean
94.75,9.92219679758776,3.31627335693506,3.31627335693506,0.0391927036223672,3.23945565783522,3.3930910560349,Constrained GP mean
95,9.94837673636768,3.02391134180106,3.02391134180106,0.0383758740318115,2.94869462869871,3.09912805490341,Constrained GP mean
95.25,9.97455667514759,2.72884215438151,2.72884215438151,0.0389569253364795,2.65248658072201,2.80519772804101,Constrained GP mean
95.5,10.0007366139275,2.43050806706616,2.43050806706616,0.0385363797199232,2.35497676281511,2.50603937131721,Constrained GP mean
95.6,10.0112085894395,2.31011425716855,2.31011425716855,0.038375382272817,2.23489850791383,2.38533000642327,Constrained GP mean
95.75,10.0269165527074,2.12822432052648,2.12822432052648,0.0388510319884222,2.05207629782918,2.20437234322379,Constrained GP mean
96,10.0530964914873,1.82081342768096,1.82081342768096,0.0391352408374278,1.7441083556396,1.89751849972232,Constrained GP mean
96.225,10.0766584363893,1.5384733169306,1.5384733169306,0.0384058669527036,1.4631978177033,1.6137488161579,Constrained GP mean
96.25,10.0792764302673,1.5067193467974,1.5067193467974,0.0384137362350969,1.43142842377661,1.58201026981819,Constrained GP mean
96.5,10.1054563690472,1.18569438301322,1.18569438301322,0.0390720595804508,1.10911314623554,1.2622756197909,Constrained GP mean
96.75,10.1316363078271,0.861408888036276,0.861408888036276,0.038534301043713,0.785881657990599,0.936936118081954,Constrained GP mean
96.825,10.1394902894611,0.764144420096727,0.764144420096727,0.0384004540632455,0.688879530132766,0.839409310060688,Constrained GP mean
97,10.157816246607,0.539569433336386,0.539569433336386,0.0388153836135624,0.463491281453803,0.615647585218968,Constrained GP mean
97.25,10.1839961853869,0.239427916368424,0.239427916368424,0.039190790751823,0.162613966494851,0.316241866241997,Constrained GP mean
97.425,10.2023221425329,0.0568227344077776,0.0568227344077776,0.0409651014194516,0,0.137114333189903,Constrained GP mean
97.5,10.2101761241668,0,-0.0119232950703037,0.0432307353127931,0,0.0728089461427709,Constrained GP mean
97.75,10.2363560629467,0,-0.199130847354215,0.0569672842476676,0,0,Constrained GP mean
98,10.2625360017267,0,-0.326917363156227,0.074499368312042,0,0,Constrained GP mean
98.25,10.2887159405066,0,-0.401943262553928,0.0905508574990187,0,0,Constrained GP mean
98.5,10.3148958792865,0,-0.430862162750341,0.102216271065828,0,0,Constrained GP mean
98.75,10.3410758180664,0,-0.420321724322022,0.107747560329259,0,0,Constrained GP mean
99,10.3672557568463,0,-0.376964496920575,0.106023691578606,0,0,Constrained GP mean
99.25,10.3934356956262,0,-0.307428764480214,0.0964213785908561,0,0,Constrained GP mean
99.5,10.4196156344061,0,-0.218349390017853,0.0790504017494897,0,0,Constrained GP mean
99.75,10.4457955731861,0,-0.116358660076077,0.0563168156445145,0,0,Constrained GP mean
100,10.471975511966,0,-0.0080871289462614,0.0423968902337444,0,0.0750107759118777,Manufacturer no-load anchor
