output_speed_rpm,output_speed_rad_s,peak_envelope_nm,gp_mean_unconstrained_nm,gp_std_nm,gp_lower95_nm,gp_upper95_nm,point_source
138.5,14.5036860840729,88.604104111691,88.604104111691,1.41157517517529,85.8374167683475,91.3707914550346,GP fitted to digitized manufacturer curve
139,14.5560459616327,88.1903484610848,88.1903484610848,1.0614255290419,86.1099544241627,90.2707424980069,GP fitted to digitized manufacturer curve
139.5,14.6084058391925,87.776841842668,87.776841842668,0.598335399088436,86.6041044604547,88.9495792248813,GP fitted to digitized manufacturer curve
140,14.6607657167524,87.364026415733,87.364026415733,0.169671393111581,87.0314704852343,87.6965823462317,GP fitted to digitized manufacturer curve
140.5,14.7131255943122,86.9522293815405,86.9522293815405,0.598335351062719,85.7794920934576,88.1249666696234,GP fitted to digitized manufacturer curve
141,14.765485471872,86.5414221253908,86.5414221253908,1.06142535131488,84.4610284368136,88.6218158139679,GP fitted to digitized manufacturer curve
141.5,14.8178453494319,86.1314634368137,86.1314634368137,1.41157480402468,83.3647768209254,88.8981500527021,GP fitted to digitized manufacturer curve
142,14.8702052269917,85.7221807202294,85.7221807202294,1.62945352279223,82.5284518155566,88.9159096249022,GP fitted to digitized manufacturer curve
142.5,14.9225651045515,85.3133702905075,85.3133702905075,1.70598735265924,81.9696350792954,88.6571055017196,GP fitted to digitized manufacturer curve
143,14.9749249821113,84.904797582171,84.904797582171,1.63830116588966,81.6937272970273,88.1158678673147,GP fitted to digitized manufacturer curve
143.5,15.0272848596712,84.4961972731513,84.4961972731513,1.42915230275933,81.695058759743,87.2973357865596,GP fitted to digitized manufacturer curve
144,15.079644737231,84.0872733239316,84.0872733239316,1.08743255355541,81.955905518963,86.2186411289002,GP fitted to digitized manufacturer curve
144.5,15.1320046147908,83.6776989326296,83.6776989326296,0.63169469972905,82.4395773211606,84.9158205440985,GP fitted to digitized manufacturer curve
145,15.1843644923507,83.2671164064912,83.2671164064912,0.17496730906609,82.9241804807216,83.6100523322607,GP fitted to digitized manufacturer curve
145.035,15.1880296837799,83.2383280161957,83.2383280161957,0.169670533900059,82.9057737697515,83.5708822626398,GP fitted to digitized manufacturer curve
145.5,15.2367243699105,82.8543296535161,82.8543296535161,0.559046047752771,81.7585993999207,83.9500599071115,GP fitted to digitized manufacturer curve
146,15.2890842474703,82.434122216063,82.434122216063,1.02175075765023,80.4314907310685,84.4367537010574,GP fitted to digitized manufacturer curve
146.5,15.3414441250302,82.0000023327835,82.0000023327835,1.37085408609109,79.3131283240449,84.686876341522,GP fitted to digitized manufacturer curve
147,15.39380400259,81.5454137997387,81.5454137997387,1.58579250446618,78.437260490985,84.6535671084924,GP fitted to digitized manufacturer curve
147.5,15.4461638801498,81.0637191803612,81.0637191803612,1.65722591008508,77.8155563965945,84.311881964128,GP fitted to digitized manufacturer curve
148,15.4985237577096,80.5481824871929,80.5481824871929,1.58229121085919,77.4468917139089,83.6494732604769,GP fitted to digitized manufacturer curve
148.5,15.5508836352695,79.9919516446046,79.9919516446046,1.36399436109361,77.3185226968611,82.6653805923481,GP fitted to digitized manufacturer curve
149,15.6032435128293,79.3880406971386,79.3880406971386,1.01185452959679,77.4048058191289,81.3712755751483,GP fitted to digitized manufacturer curve
149.5,15.6556033903891,78.7293117275939,78.7293117275939,0.546922785738292,77.6573430675468,79.8012803876409,GP fitted to digitized manufacturer curve
149.953,15.7030414394583,78.0790636595792,78.0790636595792,0.169670533894698,77.7465094131456,78.4116179060128,GP fitted to digitized manufacturer curve
150,15.707963267949,78.008458827778,78.008458827778,0.179075854329316,77.6574701532925,78.3594475022634,GP fitted to digitized manufacturer curve
150.5,15.7603231455088,77.2217288385217,77.2217288385217,0.643691114138427,75.9600942548104,78.483363422233,GP fitted to digitized manufacturer curve
151,15.8126830230686,76.3764874735979,76.3764874735979,1.09707358041392,74.2262232559866,78.5267516912092,GP fitted to digitized manufacturer curve
151.5,15.8650429006285,75.4820546380159,75.4820546380159,1.43577377862613,72.6679380319087,78.2961712441231,GP fitted to digitized manufacturer curve
152,15.9174027781883,74.5476009111364,74.5476009111364,1.64160460493135,71.330055885471,77.7651459368018,GP fitted to digitized manufacturer curve
152.5,15.9697626557481,73.5821743267455,73.5821743267455,1.70583913354111,70.2387296250049,76.925619028486,GP fitted to digitized manufacturer curve
153,16.0221225333079,72.5947268926375,72.5947268926375,1.62585659459081,69.4080479672395,75.7814058180355,GP fitted to digitized manufacturer curve
153.5,16.0744824108678,71.5941409053597,71.5941409053597,1.40466943406832,68.8409888145858,74.3472929961336,GP fitted to digitized manufacturer curve
154,16.1268422884276,70.5892551153642,70.5892551153642,1.05152170349637,68.5282725765113,72.6502376542171,GP fitted to digitized manufacturer curve
154.5,16.1792021659874,69.5888907975917,69.5888907975917,0.586167582110927,68.4400023366543,70.7377792585292,GP fitted to digitized manufacturer curve
154.988,16.2303054064858,68.6253414402337,68.6253414402337,0.169671393028496,68.2927855098979,68.9578973705696,GP fitted to digitized manufacturer curve
155,16.2315620435473,68.6018777678059,68.6018777678059,0.170309933267498,68.2680702986016,68.9356852370102,GP fitted to digitized manufacturer curve
155.5,16.2839219211071,67.6359587031418,67.6359587031418,0.6104688994251,66.4394396602686,68.832477746015,GP fitted to digitized manufacturer curve
156,16.3362817986669,66.694757929654,66.694757929654,1.07126196017816,64.5950844877048,68.7944313716032,GP fitted to digitized manufacturer curve
156.5,16.3886416762268,65.7809978391984,65.7809978391984,1.41840261157376,63.0009287205138,68.5610669578829,GP fitted to digitized manufacturer curve
157,16.4410015537866,64.8974794162482,64.8974794162482,1.63296745171771,61.6968632108814,68.0980956216149,GP fitted to digitized manufacturer curve
157.5,16.4933614313464,64.0470916174713,64.0470916174713,1.70605064167028,60.7032323597976,67.3909508751451,GP fitted to digitized manufacturer curve
158,16.5457213089062,63.2328209354668,63.2328209354668,1.6349141454122,60.0283892104589,66.4372526604747,GP fitted to digitized manufacturer curve
158.5,16.5980811864661,62.4577611674279,62.4577611674279,1.42245219022913,59.6697548745788,65.245767460277,GP fitted to digitized manufacturer curve
159,16.6504410640259,61.7251234099011,61.7251234099011,1.07772297044875,59.6127863878215,63.8374604319806,GP fitted to digitized manufacturer curve
159.5,16.7028009415857,61.0382463011815,61.0382463011815,0.619658995775335,59.8237146694618,62.2527779329011,GP fitted to digitized manufacturer curve
160,16.7551608191456,60.4006065333777,60.4006065333777,0.171987826809845,60.0635103928304,60.737702673925,GP fitted to digitized manufacturer curve
160.023,16.7575693735133,60.3725185336603,60.3725185336603,0.169670533132858,60.0399642887199,60.7050727786007,GP fitted to digitized manufacturer curve
160.5,16.8075206967054,59.814452086569,59.814452086569,0.571138173171025,58.6950212671538,60.9338829059842,GP fitted to digitized manufacturer curve
161,16.8598805742652,59.2758594705541,59.2758594705541,1.03157459301469,57.2539732682454,61.2977456728629,GP fitted to digitized manufacturer curve
161.5,16.9122404518251,58.7792365498892,58.7792365498892,1.37762637587745,56.0790888531694,61.479384246609,GP fitted to digitized manufacturer curve
162,16.9646003293849,58.3191232994323,58.3191232994323,1.58919621924174,55.2042987097185,61.4339478891461,GP fitted to digitized manufacturer curve
162.5,17.0169602069447,57.890177942402,57.890177942402,1.65712191211368,54.6422189946592,61.1381368901448,GP fitted to digitized manufacturer curve
163,17.0693200845045,57.4871631893042,57.4871631893042,1.57868384441149,54.3929428542576,60.5813835243507,GP fitted to digitized manufacturer curve
163.5,17.1216799620644,57.104932704507,57.104932704507,1.35703237696263,54.4451492456602,59.7647161633537,GP fitted to digitized manufacturer curve
164,17.1740398396242,56.7384177732408,56.7384177732408,1.0018693408057,54.7747538652616,58.70208168122,GP fitted to digitized manufacturer curve
164.5,17.226399717184,56.3826141421107,56.3826141421107,0.534759374110357,55.3344857688544,57.430742515367,GP fitted to digitized manufacturer curve
164.941,17.2725811291918,56.0737353828402,56.0737353828402,0.169670518869616,55.7411811658557,56.4062895998246,GP fitted to digitized manufacturer curve
165,17.2787595947439,56.0325703368084,56.0325703368084,0.184226625021809,55.6714861517656,56.3936545218511,GP fitted to digitized manufacturer curve
165.5,17.3311194723037,55.6844996214537,55.6844996214537,0.655612972936142,54.3994981944989,56.9695010484086,GP fitted to digitized manufacturer curve
166,17.3834793498635,55.3378196138111,55.3378196138111,1.10656558437978,53.1689510684268,57.5066881591955,GP fitted to digitized manufacturer curve
166.5,17.4358392274234,54.9925313700411,54.9925313700411,1.44218387080682,52.1658509832597,57.8192117568225,GP fitted to digitized manufacturer curve
167,17.4881991049832,54.6486645070503,54.6486645070503,1.64464617485597,51.4251580043326,57.872171009768,GP fitted to digitized manufacturer curve
167.5,17.540558982543,54.3062779304636,54.3062779304636,1.70540712533882,50.9636799647995,57.6488758961277,GP fitted to digitized manufacturer curve
168,17.5929188601028,53.9654606400882,53.9654606400882,1.62200666734635,50.7863275720893,57.144593708087,GP fitted to digitized manufacturer curve
168.5,17.6452787376627,53.6263326150099,53.6263326150099,1.39762706900862,50.886983559753,56.3656816702668,GP fitted to digitized manufacturer curve
169,17.6976386152225,53.2890457805381,53.2890457805381,1.04172555063396,51.2472637012955,55.3308278597807,GP fitted to digitized manufacturer curve
169.5,17.7499984927823,52.9537850594458,52.9537850594458,0.574538596386515,51.8276894105283,54.0798807083634,GP fitted to digitized manufacturer curve
169.977,17.7999498159744,52.6360354607268,52.6360354607268,0.169671059186129,52.303480184722,52.9685907367317,GP fitted to digitized manufacturer curve
170,17.8023583703422,52.6207694995311,52.6207694995311,0.171990987123139,52.2836671647698,52.9578718342925,GP fitted to digitized manufacturer curve
170.5,17.854718247902,52.2901293760126,52.2901293760126,0.620520538888694,51.0739091197907,53.5063496322344,GP fitted to digitized manufacturer curve
171,17.9070781254618,51.9615985799759,51.9615985799759,1.07756370637093,49.8495737154888,54.0736234444629,GP fitted to digitized manufacturer curve
171.5,17.9594380030216,51.6348530300568,51.6348530300568,1.41985840399751,48.8519305582217,54.417775501892,GP fitted to digitized manufacturer curve
172,18.0117978805815,51.309604608034,51.309604608034,1.62903439523458,48.1166971933742,54.5025120226937,GP fitted to digitized manufacturer curve
172.5,18.0641577581413,50.9856009822415,50.9856009822415,1.69663547573099,47.6601954498087,54.3110065146742,GP fitted to digitized manufacturer curve
173,18.1165176357011,50.6626255261708,50.6626255261708,1.62046300037763,47.4865180454307,53.838733006911,GP fitted to digitized manufacturer curve
173.5,18.168877513261,50.3404973324501,50.3404973324501,1.40409895253323,47.588463385485,53.0925312794153,GP fitted to digitized manufacturer curve
174,18.2212373908208,50.0190713227134,50.0190713227134,1.05752123335904,47.9463297053297,52.0918129400971,GP fitted to digitized manufacturer curve
174.5,18.2735972683806,49.6982384539224,49.6982384539224,0.601121143155526,48.5200410133375,50.8764358945072,GP fitted to digitized manufacturer curve
175,18.3259571459405,49.3779260220722,49.3779260220722,0.170303327199239,49.0441315007617,49.7117205433827,GP fitted to digitized manufacturer curve
175.012,18.3272137830019,49.3702445457972,49.3702445457972,0.169665066602549,49.0377010152562,49.7027880763382,GP fitted to digitized manufacturer curve
175.5,18.3783170235003,49.0574023933404,49.0574023933404,0.56796973490895,47.9441817129189,50.1706230737619,GP fitted to digitized manufacturer curve
176,18.4306769010601,48.7329803462937,48.7329803462937,1.0028453092269,46.7674035402089,50.6985571523784,GP fitted to digitized manufacturer curve
176.5,18.4830367786199,48.4001950939559,48.4001950939559,1.31603343327295,45.8207695647409,50.9796206231708,GP fitted to digitized manufacturer curve
177,18.5353966561798,48.0545960695522,48.0545960695522,1.49099707159044,45.1322418092349,50.9769503298694,GP fitted to digitized manufacturer curve
177.5,18.5877565337396,47.6917353769127,47.6917353769127,1.52372993720243,44.7052246999959,50.6782460538294,GP fitted to digitized manufacturer curve
178,18.6401164112994,47.3071562618829,47.3071562618829,1.41890363604569,44.5261051352333,50.0882073885324,GP fitted to digitized manufacturer curve
178.5,18.6924762888593,46.8963815917695,46.8963815917695,1.19020464687828,44.5635804838881,49.2291826996509,GP fitted to digitized manufacturer curve
179,18.7448361664191,46.4549023197537,46.4549023197537,0.862716552803547,44.7639778762588,48.1458267632487,GP fitted to digitized manufacturer curve
179.5,18.7971960439789,45.9781659109661,45.9781659109661,0.480964986741138,45.0354745369535,46.9208572849788,GP fitted to digitized manufacturer curve
180,18.8495559215388,45.4615647070658,45.4615647070658,0.176168461555061,45.1162745224179,45.8068548917137,GP fitted to digitized manufacturer curve
180.047,18.8544777500294,45.4107872617714,45.4107872617714,0.168820676207301,45.0798987364051,45.7416757871378,GP fitted to digitized manufacturer curve
180.5,18.9019157990986,44.9100101611311,44.9100101611311,0.217392474838014,44.4839209104486,45.3360994118136,GP fitted to digitized manufacturer curve
180.984,18.9526001605765,44.3952007051662,44.3952007051662,0.166801587586127,44.0682695934974,44.722131816835,GP fitted to digitized manufacturer curve
181,18.9542756766584,44.3792767774878,44.3792767774878,0.167025965306976,44.0519058854861,44.7066476694895,GP fitted to digitized manufacturer curve
181.5,19.0066355542182,43.9044110464642,43.9044110464642,0.226820027837035,43.4598437919036,44.3489783010248,GP fitted to digitized manufacturer curve
182,19.0589954317781,43.3837679700121,43.3837679700121,0.16761402124638,43.0552444883692,43.712291451655,GP fitted to digitized manufacturer curve
182.037,19.0628700627175,43.3397746155954,43.3397746155954,0.166216543282582,43.0139901907615,43.6655590404292,GP fitted to digitized manufacturer curve
182.5,19.1113553093379,42.7142393016186,42.7142393016186,0.20975859921433,42.3031124471585,43.1253661560787,GP fitted to digitized manufacturer curve
182.974,19.1609924732646,41.9821440565412,41.9821440565412,0.166205232501283,41.6563818008387,42.3079063122437,GP fitted to digitized manufacturer curve
183,19.1637151868977,41.9408209689473,41.9408209689473,0.166971812605571,41.6135562162404,42.2680857216542,GP fitted to digitized manufacturer curve
183.5,19.2160750644576,41.1362382893,41.1362382893,0.226851367756875,40.6916096084965,41.5808669701034,GP fitted to digitized manufacturer curve
184,19.2684349420174,40.3104767509435,40.3104767509435,0.1670727460334,39.9830141687181,40.637939333169,GP fitted to digitized manufacturer curve
184.028,19.2713670951607,40.2635384190977,40.2635384190977,0.166205121366627,39.9377763812191,40.5893004569763,GP fitted to digitized manufacturer curve
184.5,19.3207948195772,39.445849617394,39.445849617394,0.209766126425795,39.0347080095994,39.8569912251886,GP fitted to digitized manufacturer curve
184.965,19.3694895057079,38.5325861866961,38.5325861866961,0.166205115813791,38.2068241597011,38.8583482136912,GP fitted to digitized manufacturer curve
185,19.3731546971371,38.4571377156203,38.4571377156203,0.167471137533881,38.1288942860539,38.7853811451867,GP fitted to digitized manufacturer curve
185.5,19.4255145746969,37.2629074693713,37.2629074693713,0.226825779766044,36.8183289410298,37.7074859977127,GP fitted to digitized manufacturer curve
186,19.4778744522567,35.8591705427686,35.8591705427686,0.166663864889133,35.5325093675859,36.1858317179513,GP fitted to digitized manufacturer curve
186.019,19.479864127604,35.8018493971641,35.8018493971641,0.166204791504733,35.4760880058148,36.1276107885134,GP fitted to digitized manufacturer curve
186.5,19.5302343298165,34.2194823530292,34.2194823530292,0.209706641276335,33.8084573361276,34.6305073699309,GP fitted to digitized manufacturer curve
186.956,19.5779865381511,32.3535545390188,32.3535545390188,0.166200140689673,32.0278022632671,32.6793068147706,GP fitted to digitized manufacturer curve
187,19.5825942073764,32.1476362456973,32.1476362456973,0.168072539124784,31.8182140690127,32.4770584223819,GP fitted to digitized manufacturer curve
187.5,19.6349540849362,29.3849436420783,29.3849436420783,0.226556978684688,28.9408919638563,29.8289953203003,GP fitted to digitized manufacturer curve
188,19.687313962496,25.6278628507784,25.6278628507784,0.166285833937583,25.3019426162608,25.9537830852961,GP fitted to digitized manufacturer curve
188.009,19.6882564402921,25.549191709527,25.549191709527,0.166131762171274,25.2235734556713,25.8748099633826,GP fitted to digitized manufacturer curve
188.5,19.7396738400559,20.839561684027,20.839561684027,0.20896319055042,20.4299938305481,21.2491295375058,GP fitted to digitized manufacturer curve
188.946,19.7863788508392,16.6101938818772,16.6101938818772,0.165075829634652,16.2866452557933,16.9337425079611,GP fitted to digitized manufacturer curve
189,19.7920337176157,16.1523909089322,16.1523909089322,0.166273236431252,15.826495365527,16.4782864523375,GP fitted to digitized manufacturer curve
189.5,19.8443935951755,12.6882255971072,12.6882255971072,0.186556966007371,12.3225739437327,13.0538772504816,GP fitted to digitized manufacturer curve
189.766,19.8722490500374,11.4216009960326,11.4216009960326,0.165447927604035,11.0973230579287,11.7458789341365,GP fitted to digitized manufacturer curve
190,19.8967534727354,10.6284871657651,10.6284871657651,0.194926472931841,10.2464312788187,11.0105430527116,GP guided toward manufacturer no-load anchor
190.5,19.9491133502952,9.5982414214077,9.5982414214077,0.203614079582278,9.19915782542644,9.99732501738896,GP guided toward manufacturer no-load anchor
191,20.001473227855,8.81092733265195,8.81092733265195,0.191101517053644,8.43636835922681,9.18548630607709,GP guided toward manufacturer no-load anchor
191.5,20.0538331054148,7.88328950393976,7.88328950393976,0.207545098950519,7.47650110999675,8.29007789788278,GP guided toward manufacturer no-load anchor
192,20.1061929829747,6.95103971391797,6.95103971391797,0.187094104330234,6.58433526943071,7.31774415840523,GP guided toward manufacturer no-load anchor
192.5,20.1585528605345,6.10351347637583,6.10351347637583,0.210738770683382,5.6904654858364,6.51656146691526,GP guided toward manufacturer no-load anchor
193,20.2109127380943,5.32155550671379,5.32155550671379,0.183160465623824,4.9625609940911,5.68055001933649,GP guided toward manufacturer no-load anchor
193.5,20.2632726156542,4.58956580668664,4.58956580668664,0.213603972844731,4.17090201991097,5.00822959346232,GP guided toward manufacturer no-load anchor
194,20.315632493214,3.90997602845982,3.90997602845982,0.179395246403195,3.55836134550956,4.26159071141008,GP guided toward manufacturer no-load anchor
194.5,20.3679923707738,3.28530018691772,3.28530018691772,0.216118460243239,2.86170800484097,3.70889236899447,GP guided toward manufacturer no-load anchor
195,20.4203522483337,2.71521082783254,2.71521082783254,0.1759016209715,2.3704436507284,3.05997800493668,GP guided toward manufacturer no-load anchor
195.5,20.4727121258935,2.19936465121236,2.19936465121236,0.218254510231738,1.77158581115816,2.62714349126657,GP guided toward manufacturer no-load anchor
196,20.5250720034533,1.73775984771088,1.73775984771088,0.172790038891838,1.39909137148287,2.07642832393888,GP guided toward manufacturer no-load anchor
196.5,20.5774318810131,1.33048902046851,1.33048902046851,0.219989091612649,0.899310400907714,1.7616676400293,GP guided toward manufacturer no-load anchor
197,20.629791758573,0.977486183237659,0.977486183237659,0.170170550342553,0.643951904566255,1.31102046190906,GP guided toward manufacturer no-load anchor
197.5,20.6821516361328,0.678806196270813,0.678806196270813,0.221281825764708,0.245093817771986,1.11251857476964,GP guided toward manufacturer no-load anchor
198,20.7345115136926,0.434533979324826,0.434533979324826,0.167973006324423,0.105306886928957,0.763761071720694,GP guided toward manufacturer no-load anchor
198.5,20.7868713912525,0.24465733339008,0.24465733339008,0.220937563112578,0,0.677694957090734,GP guided toward manufacturer no-load anchor
199,20.8392312688123,0.108431676880414,0.108431676880414,0.161017646082009,0,0.424026263201151,GP guided toward manufacturer no-load anchor
199.5,20.8915911463721,0.0256499434850213,0.0256499434850213,0.152523957868991,0,0.324596900908243,GP guided toward manufacturer no-load anchor
200,20.943951023932,0,0.00299355622438213,0.159903264897388,0,0.316403955423262,Manufacturer no-load anchor
