output_speed_rpm,output_speed_rad_s,peak_envelope_nm,gp_mean_unconstrained_nm,gp_std_nm,gp_lower95_nm,gp_upper95_nm,point_source
54,5.65486677646163,36,36,0,36,36,Manufacturer peak plateau extrapolation
55.2,5.78053048260522,36,36,0,36,36,Manufacturer peak plateau extrapolation
56.4,5.90619418874881,36,36,0,36,36,Manufacturer peak plateau extrapolation
57.6,6.0318578948924,36,36,0,36,36,Manufacturer peak plateau extrapolation
58.8,6.15752160103599,36,36,0,36,36,Manufacturer peak plateau extrapolation
60,6.28318530717959,36,36,0,36,36,Manufacturer peak plateau extrapolation
61.2,6.40884901332318,36,36,0,36,36,Manufacturer peak plateau extrapolation
62.4,6.53451271946677,36,36,0,36,36,Manufacturer peak plateau extrapolation
63.6,6.66017642561036,36,36,0,36,36,Manufacturer peak plateau extrapolation
64.8,6.78584013175395,36,36,0,36,36,Manufacturer peak plateau extrapolation
66,6.91150383789754,36,36,0,36,36,Manufacturer peak plateau extrapolation
67.2,7.03716754404114,36,36,0,36,36,Manufacturer peak plateau extrapolation
68.4,7.16283125018473,36,36,0,36,36,Manufacturer peak plateau extrapolation
69.6,7.28849495632832,36,36,0,36,36,Manufacturer peak plateau extrapolation
70.8,7.41415866247191,36,36,0,36,36,Manufacturer peak plateau extrapolation
72,7.5398223686155,36,36,0,36,36,Manufacturer peak plateau extrapolation
73.2,7.6654860747591,36,36,0,36,36,Manufacturer peak plateau extrapolation
74.4,7.79114978090269,36,36,0,36,36,Manufacturer peak plateau extrapolation
75.6,7.91681348704628,36,36,0,36,36,Manufacturer peak plateau extrapolation
76.8,8.04247719318987,36,36,0,36,36,Manufacturer peak plateau extrapolation
78,8.16814089933346,36,36,0,36,36,Manufacturer peak plateau extrapolation
79.2,8.29380460547705,36,36,0,36,36,Manufacturer peak plateau extrapolation
80.4,8.41946831162065,36,36,0,36,36,Manufacturer peak plateau extrapolation
81.6,8.54513201776424,36,36,0,36,36,Manufacturer peak plateau extrapolation
82.8,8.67079572390783,36,36,0,36,36,Manufacturer peak plateau extrapolation
84,8.79645943005142,36,36,0,36,36,Manufacturer peak plateau extrapolation
85.2,8.92212313619501,36,36,0,36,36,Manufacturer peak plateau extrapolation
86.4,9.0477868423386,36,36,0,36,36,Manufacturer peak plateau extrapolation
87.6,9.1734505484822,36,36,0,36,36,Manufacturer peak plateau extrapolation
88.8,9.29911425462579,36,36,0,36,36,Manufacturer peak plateau extrapolation
90,9.42477796076938,36,36,0,36,36,Manufacturer peak plateau extrapolation
91.2,9.55044166691297,36,36,0,36,36,Manufacturer peak plateau extrapolation
92.4,9.67610537305656,36,36,0,36,36,Manufacturer peak plateau extrapolation
93.6,9.80176907920015,36,36,0,36,36,Manufacturer peak plateau extrapolation
94.8,9.92743278534375,36,36,0,36,36,Manufacturer peak plateau extrapolation
96,10.0530964914873,36,36,0,36,36,Manufacturer peak plateau extrapolation
97.2,10.1787601976309,36,36,0,36,36,Manufacturer peak plateau extrapolation
98.4,10.3044239037745,36,36,0,36,36,Manufacturer peak plateau extrapolation
99.6,10.4300876099181,36,36,0,36,36,Manufacturer peak plateau extrapolation
100.8,10.5557513160617,36,36,0,36,36,Manufacturer peak plateau extrapolation
102,10.6814150222053,36,36,0,36,36,Manufacturer peak plateau extrapolation
103.2,10.8070787283489,36,36,0,36,36,Manufacturer peak plateau extrapolation
104.4,10.9327424344925,36,36,0,36,36,Manufacturer peak plateau extrapolation
105.6,11.0584061406361,36,36,0,36,36,Manufacturer peak plateau extrapolation
106.8,11.1840698467797,36,36,0,36,36,Manufacturer peak plateau extrapolation
108,11.3097335529233,36,36,0,36,36,Manufacturer peak plateau extrapolation
109.2,11.4353972590668,36,36,0,36,36,Manufacturer peak plateau extrapolation
110.4,11.5610609652104,36,36,0,36,36,Manufacturer peak plateau extrapolation
111.6,11.686724671354,36,36,0,36,36,Manufacturer peak plateau extrapolation
112.8,11.8123883774976,36,36,0,36,36,Manufacturer peak plateau extrapolation
114,11.9380520836412,36,36,0,36,36,Manufacturer peak plateau extrapolation
115.2,12.0637157897848,36,36,0,36,36,Manufacturer peak plateau extrapolation
116.4,12.1893794959284,36,36,0,36,36,Manufacturer peak plateau extrapolation
117.6,12.315043202072,36,36,0,36,36,Manufacturer peak plateau extrapolation
118.8,12.4407069082156,36,36,0,36,36,Manufacturer peak plateau extrapolation
120,12.5663706143592,36,36,0,36,36,Manufacturer peak plateau extrapolation
121.2,12.6920343205028,36,36,0,36,36,Manufacturer peak plateau extrapolation
122.4,12.8176980266464,36,36,0,36,36,Manufacturer peak plateau extrapolation
123.6,12.9433617327899,36,36,0,36,36,Manufacturer peak plateau extrapolation
124.8,13.0690254389335,36,36,0,36,36,Manufacturer peak plateau extrapolation
126,13.1946891450771,36,36,0,36,36,Manufacturer peak plateau extrapolation
127.2,13.3203528512207,36,36,0,36,36,Manufacturer peak plateau extrapolation
128.4,13.4460165573643,36,36,0,36,36,Manufacturer peak plateau extrapolation
129.6,13.5716802635079,36,36,0,36,36,Manufacturer peak plateau extrapolation
130.8,13.6973439696515,36,36,0,36,36,Manufacturer peak plateau extrapolation
132,13.8230076757951,36,36,0,36,36,Manufacturer peak plateau extrapolation
133.2,13.9486713819387,36,36,0,36,36,Manufacturer peak plateau extrapolation
134.4,14.0743350880823,36,36,0,36,36,Manufacturer peak plateau extrapolation
135.6,14.1999987942259,36,36,0,36,36,Manufacturer peak plateau extrapolation
136.8,14.3256625003695,36,36,0,36,36,Manufacturer peak plateau extrapolation
138,14.451326206513,36,36,0,36,36,Manufacturer peak plateau extrapolation
139.2,14.5769899126566,36,36,0,36,36,Manufacturer peak plateau extrapolation
140.4,14.7026536188002,36,36,0,36,36,Manufacturer peak plateau extrapolation
141.6,14.8283173249438,36,36,0,36,36,Manufacturer peak plateau extrapolation
142.8,14.9539810310874,36,36,0,36,36,Manufacturer peak plateau extrapolation
144,15.079644737231,36,36,0,36,36,Manufacturer peak plateau extrapolation
145.2,15.2053084433746,36,36,0,36,36,Manufacturer peak plateau extrapolation
146.4,15.3309721495182,36,36,0,36,36,Manufacturer peak plateau extrapolation
147.6,15.4566358556618,36,36,0,36,36,Manufacturer peak plateau extrapolation
148.8,15.5822995618054,36,36,0,36,36,Manufacturer peak plateau extrapolation
150,15.707963267949,36,36,0,36,36,Manufacturer peak plateau extrapolation
151.2,15.8336269740926,36,36,0,36,36,Manufacturer peak plateau extrapolation
152.4,15.9592906802361,36,36,0,36,36,Manufacturer peak plateau extrapolation
153.6,16.0849543863797,36,36,0,36,36,Manufacturer peak plateau extrapolation
154.8,16.2106180925233,36,36,0,36,36,Manufacturer peak plateau extrapolation
156,16.3362817986669,36,36,0,36,36,Manufacturer peak plateau extrapolation
157.2,16.4619455048105,36,36,0,36,36,Manufacturer peak plateau extrapolation
158.4,16.5876092109541,36,36,0,36,36,Manufacturer peak plateau extrapolation
159.6,16.7132729170977,36,36,0,36,36,Manufacturer peak plateau extrapolation
160.8,16.8389366232413,36,36,0,36,36,Manufacturer peak plateau extrapolation
162,16.9646003293849,36,36,0,36,36,Manufacturer peak plateau extrapolation
163.2,17.0902640355285,36,36,0,36,36,Manufacturer peak plateau extrapolation
164.4,17.2159277416721,36,36,0,36,36,Manufacturer peak plateau extrapolation
165.6,17.3415914478157,36,36,0,36,36,Manufacturer peak plateau extrapolation
166.8,17.4672551539593,36,36,0,36,36,Manufacturer peak plateau extrapolation
168,17.5929188601028,36,36,0,36,36,Manufacturer peak plateau extrapolation
169.2,17.7185825662464,36,36,0,36,36,Manufacturer peak plateau extrapolation
170.4,17.84424627239,36,36,0,36,36,Manufacturer peak plateau extrapolation
171.6,17.9699099785336,36,36,0,36,36,Manufacturer peak plateau extrapolation
172.8,18.0955736846772,36,36,0,36,36,Manufacturer peak plateau extrapolation
174,18.2212373908208,36,36,0,36,36,Manufacturer peak plateau extrapolation
175.2,18.3469010969644,36,36,0,36,36,Manufacturer peak plateau extrapolation
176.4,18.472564803108,36,36,0,36,36,Manufacturer peak plateau extrapolation
177.6,18.5982285092516,36,36,0,36,36,Manufacturer peak plateau extrapolation
178.8,18.7238922153952,36,36,0,36,36,Manufacturer peak plateau extrapolation
180,18.8495559215388,36,36,0,36,36,Manufacturer peak plateau extrapolation
181.2,18.9752196276823,36,36,0,36,36,Manufacturer peak plateau extrapolation
182.4,19.1008833338259,36,36,0,36,36,Manufacturer peak plateau extrapolation
183.6,19.2265470399695,36,36,0,36,36,Manufacturer peak plateau extrapolation
184.8,19.3522107461131,36,36,0,36,36,Manufacturer peak plateau extrapolation
186,19.4778744522567,36,36,0,36,36,Manufacturer peak plateau extrapolation
187.2,19.6035381584003,36,36,0,36,36,Manufacturer peak plateau extrapolation
188.4,19.7292018645439,36,36,0,36,36,Manufacturer peak plateau extrapolation
189.6,19.8548655706875,36,36,0,36,36,Manufacturer peak plateau extrapolation
190.8,19.9805292768311,36,36,0,36,36,Manufacturer peak plateau extrapolation
192,20.1061929829747,36,36,0,36,36,Manufacturer peak plateau extrapolation
193.2,20.2318566891183,36,36,0,36,36,Manufacturer peak plateau extrapolation
194.4,20.3575203952619,36,36,0,36,36,Manufacturer peak plateau extrapolation
195.6,20.4831841014054,36,36,0,36,36,Manufacturer peak plateau extrapolation
196.8,20.608847807549,36,36,0,36,36,Manufacturer peak plateau extrapolation
198,20.7345115136926,36,36,0,36,36,Manufacturer peak plateau extrapolation
199.2,20.8601752198362,36,36,0,36,36,Manufacturer peak plateau extrapolation
200.4,20.9858389259798,36,36,0,36,36,Manufacturer peak plateau extrapolation
201.6,21.1115026321234,36,36,0,36,36,Manufacturer peak plateau extrapolation
202.8,21.237166338267,36,36,0,36,36,Manufacturer peak plateau extrapolation
204,21.3628300444106,36,36,0,36,36,Manufacturer peak plateau extrapolation
205.2,21.4884937505542,36,36,0,36,36,Manufacturer peak plateau extrapolation
206.4,21.6141574566978,36,36,0,36,36,Manufacturer peak plateau extrapolation
207.6,21.7398211628414,36,36,0,36,36,Manufacturer peak plateau extrapolation
208.8,21.865484868985,36,36,0,36,36,Manufacturer peak plateau extrapolation
210,21.9911485751286,36,36,0,36,36,Manufacturer peak plateau extrapolation
211.2,22.1168122812721,36,36,0,36,36,Manufacturer peak plateau extrapolation
212.4,22.2424759874157,36,36,0,36,36,Manufacturer peak plateau extrapolation
213.6,22.3681396935593,36,36,0,36,36,Manufacturer peak plateau extrapolation
214.8,22.4938033997029,36,36,0,36,36,Manufacturer peak plateau extrapolation
216,22.6194671058465,36,36,0,36,36,Manufacturer peak plateau extrapolation
217.2,22.7451308119901,36,36,0,36,36,Manufacturer peak plateau extrapolation
218.4,22.8707945181337,36,36,0,36,36,Manufacturer peak plateau extrapolation
219.6,22.9964582242773,36,36,0,36,36,Manufacturer peak plateau extrapolation
220.8,23.1221219304209,36,36,0,36,36,Manufacturer peak plateau extrapolation
222,23.2477856365645,36,36,0,36,36,Manufacturer peak plateau extrapolation
223.2,23.3734493427081,36,36,0,36,36,Manufacturer peak plateau extrapolation
224.4,23.4991130488517,36,36,0,36,36,Manufacturer peak plateau extrapolation
225.6,23.6247767549952,36,36,0,36,36,Manufacturer peak plateau extrapolation
226.8,23.7504404611388,36,36,0,36,36,Manufacturer peak plateau extrapolation
228,23.8761041672824,36,36,0,36,36,Manufacturer peak plateau extrapolation
229.2,24.001767873426,36,36,0,36,36,Manufacturer peak plateau extrapolation
230.4,24.1274315795696,36,36,0,36,36,Manufacturer peak plateau extrapolation
231.6,24.2530952857132,36,36,0,36,36,Manufacturer peak plateau extrapolation
232.8,24.3787589918568,36,36,0,36,36,Manufacturer peak plateau extrapolation
234,24.5044226980004,36,36,0,36,36,Manufacturer peak plateau extrapolation
235.2,24.630086404144,36,36,0,36,36,Manufacturer peak plateau extrapolation
236.4,24.7557501102876,36,36,0,36,36,Manufacturer peak plateau extrapolation
237.6,24.8814138164312,36,36,0,36,36,Manufacturer peak plateau extrapolation
238.8,25.0070775225748,36,36,0,36,36,Manufacturer peak plateau extrapolation
240,25.1327412287183,36,36,0,36,36,Manufacturer peak plateau extrapolation
241.2,25.2584049348619,36,36,0,36,36,Manufacturer peak plateau extrapolation
242.4,25.3840686410055,36,36,0,36,36,Manufacturer peak plateau extrapolation
243.6,25.5097323471491,36,36,0,36,36,Manufacturer peak plateau extrapolation
244.8,25.6353960532927,36,36,0,36,36,Manufacturer peak plateau extrapolation
246,25.7610597594363,36,36,0,36,36,Manufacturer peak plateau extrapolation
247.2,25.8867234655799,36,36,0,36,36,Manufacturer peak plateau extrapolation
248.4,26.0123871717235,36,36,0,36,36,Manufacturer peak plateau extrapolation
249.6,26.1380508778671,36,36,0,36,36,Manufacturer peak plateau extrapolation
250.8,26.2637145840107,36,36,0,36,36,Manufacturer peak plateau extrapolation
252,26.3893782901543,36,36,0,36,36,Manufacturer peak plateau extrapolation
253.2,26.5150419962979,36,36,0,36,36,Manufacturer peak plateau extrapolation
254.4,26.6407057024414,36,36,0,36,36,Manufacturer peak plateau extrapolation
255.6,26.766369408585,36,36,0,36,36,Manufacturer peak plateau extrapolation
256.8,26.8920331147286,36,36,0,36,36,Manufacturer peak plateau extrapolation
258,27.0176968208722,36,36,0,36,36,Manufacturer peak plateau extrapolation
259.2,27.1433605270158,36,36,0,36,36,Manufacturer peak plateau extrapolation
260.4,27.2690242331594,36,36,0,36,36,Manufacturer peak plateau extrapolation
261.6,27.394687939303,36,36,0,36,36,Manufacturer peak plateau extrapolation
262.8,27.5203516454466,36,36,0,36,36,Manufacturer peak plateau extrapolation
264,27.6460153515902,36,36,0,36,36,Manufacturer peak plateau extrapolation
265.2,27.7716790577338,36,36,0,36,36,Manufacturer peak plateau extrapolation
266.4,27.8973427638774,36,36,0,36,36,Manufacturer peak plateau extrapolation
267.6,28.023006470021,36,36,0,36,36,Manufacturer peak plateau extrapolation
268.8,28.1486701761645,36,36,0,36,36,Manufacturer peak plateau extrapolation
270,28.2743338823081,36,36,0,36,36,Manufacturer peak plateau extrapolation
271.2,28.3999975884517,36,36,0,36,36,Manufacturer peak plateau extrapolation
272.4,28.5256612945953,36,36,0,36,36,Manufacturer peak plateau extrapolation
273.6,28.6513250007389,36,36,0,36,36,Manufacturer peak plateau extrapolation
274.8,28.7769887068825,36,36,0,36,36,Manufacturer peak plateau extrapolation
276,28.9026524130261,36,36,0,36,36,Manufacturer peak plateau extrapolation
277.2,29.0283161191697,36,36,0,36,36,Manufacturer peak plateau extrapolation
278.4,29.1539798253133,36,36,0,36,36,Manufacturer peak plateau extrapolation
279.6,29.2796435314569,36,36,0,36,36,Manufacturer peak plateau extrapolation
279.68,29.2880211118664,36,36.0049240592428,0.0468392903514625,36,36,GP fitted to digitized manufacturer curve
279.909,29.3120019357888,35.9945004222258,35.9945004222258,0.0463810285610905,35.9035936062461,36,GP fitted to digitized manufacturer curve
280.8,29.4053072376005,35.9353382839563,35.9353382839563,0.119212973750762,35.7016808554048,36,GP fitted to digitized manufacturer curve
282,29.5309709437441,35.8145689422921,35.8145689422921,0.180797119040898,35.460206588972,36,GP fitted to digitized manufacturer curve
283.2,29.6566346498876,35.658568746553,35.658568746553,0.163709268135455,35.3376985810075,35.9794389120985,GP fitted to digitized manufacturer curve
284.4,29.7822983560312,35.4802435187101,35.4802435187101,0.079499818059302,35.3244238753138,35.6360631621063,GP fitted to digitized manufacturer curve
284.932,29.8380092657549,35.397379294337,35.397379294337,0.050828363535617,35.2977557018072,35.4970028868668,GP fitted to digitized manufacturer curve
285.6,29.9079620621748,35.2920837924926,35.2920837924926,0.089879679341424,35.1159196209834,35.4682479640018,GP fitted to digitized manufacturer curve
286.8,30.0336257683184,35.1011485225942,35.1011485225942,0.16450316200177,34.7787223250708,35.4235747201177,GP fitted to digitized manufacturer curve
288,30.159289474462,34.9098251031424,34.9098251031424,0.16706723239383,34.5823733276505,35.2372768786343,GP fitted to digitized manufacturer curve
289.2,30.2849531806056,34.7203060000278,34.7203060000278,0.0964643658933263,34.5312358428769,34.9093761571787,GP fitted to digitized manufacturer curve
289.954,30.3639118759658,34.6031156508481,34.6031156508481,0.0508221147447761,34.5035043059484,34.7027269957479,GP fitted to digitized manufacturer curve
290.4,30.4106168867492,34.5347205008706,34.5347205008706,0.0720165695117223,34.3935680246276,34.6758729771135,GP fitted to digitized manufacturer curve
291.6,30.5362805928928,34.3539105127508,34.3539105127508,0.154892752978217,34.0503207169135,34.6575003085881,GP fitted to digitized manufacturer curve
292.8,30.6619442990364,34.176930366172,34.176930366172,0.172190285429591,33.83943740673,34.514423325614,GP fitted to digitized manufacturer curve
294,30.78760800518,34.002674941347,34.002674941347,0.113663258561221,33.779894954567,34.225454928127,GP fitted to digitized manufacturer curve
294.977,30.8899192059319,33.8620281633691,33.8620281633691,0.0508216179278279,33.7624177922306,33.9616385345076,GP fitted to digitized manufacturer curve
295.2,30.9132717113236,33.8300071707088,33.8300071707088,0.0572411375080832,33.7178145411929,33.9421998002246,GP fitted to digitized manufacturer curve
296.4,31.0389354174672,33.6575437962259,33.6575437962259,0.143301398611886,33.3766730549466,33.9384145375052,GP fitted to digitized manufacturer curve
297.6,31.1645991236107,33.4833712772815,33.4833712772815,0.17490749267117,33.140552591646,33.826189962917,GP fitted to digitized manufacturer curve
298.8,31.2902628297543,33.3054623977614,33.3054623977614,0.129465632307168,33.0517097584393,33.5592150370834,GP fitted to digitized manufacturer curve
300,31.4159265358979,33.1217398264141,33.1217398264141,0.0508215851566499,33.0221295195071,33.2213501333211,GP fitted to digitized manufacturer curve
301.2,31.5415902420415,32.9312618911426,32.9312618911426,0.129464895750405,32.6775106954718,33.1850130868134,GP fitted to digitized manufacturer curve
302.4,31.6672539481851,32.7377967862935,32.7377967862935,0.174905268325278,32.394982460376,33.0806111122111,GP fitted to digitized manufacturer curve
303.6,31.7929176543287,32.5462584292862,32.5462584292862,0.143298424186226,32.2653935178812,32.8271233406912,GP fitted to digitized manufacturer curve
304.8,31.9185813604723,32.3615307753088,32.3615307753088,0.0572408317096032,32.249338745158,32.4737228054597,GP fitted to digitized manufacturer curve
305.023,31.941933865864,32.3283436895171,32.3283436895171,0.0508215783050612,32.2287333960392,32.4279539829951,GP fitted to digitized manufacturer curve
306,32.0442450666159,32.1876342711796,32.1876342711796,0.113652985583041,31.9648744194368,32.4103941229224,GP fitted to digitized manufacturer curve
307.2,32.1699087727595,32.0225855442065,32.0225855442065,0.172158405489012,31.6851550694481,32.360016018965,GP fitted to digitized manufacturer curve
308.4,32.2955724789031,31.8618095026317,31.8618095026317,0.154846516049651,31.5583103311744,32.165308674089,GP fitted to digitized manufacturer curve
309.6,32.4212361850467,31.7007003889481,31.7007003889481,0.0719998153953318,31.5595807507733,31.841820027123,GP fitted to digitized manufacturer curve
310.046,32.46794119583,31.6398028475969,31.6398028475969,0.050821521120838,31.5401926662,31.7394130289937,GP fitted to digitized manufacturer curve
310.8,32.5468998911903,31.5348415280348,31.5348415280348,0.0963594870478233,31.345976933421,31.7237061226485,GP fitted to digitized manufacturer curve
312,32.6725635973338,31.3627714223713,31.3627714223713,0.16665328683324,31.0361309801782,31.6894118645645,GP fitted to digitized manufacturer curve
313.2,32.7982273034774,31.1851213467204,31.1851213467204,0.16382399478323,30.8640263169453,31.5062163764955,GP fitted to digitized manufacturer curve
314.4,32.923891009621,31.0025183853343,31.0025183853343,0.0894594403337107,30.8271778822802,31.1778588883884,GP fitted to digitized manufacturer curve
315.068,32.993843806041,30.8989391482025,30.8989391482025,0.0508209888700817,30.7993300100171,30.9985482863878,GP fitted to digitized manufacturer curve
315.6,33.0495547157646,30.815565831649,30.815565831649,0.078583306496155,30.6615425509165,30.9695891123815,GP fitted to digitized manufacturer curve
316.8,33.1752184219082,30.6255624955684,30.6255624955684,0.158312780645902,30.3152694455024,30.9358555456343,GP fitted to digitized manufacturer curve
318,33.3008821280518,30.4346255774134,30.4346255774134,0.169745746778129,30.1019239137283,30.7673272410986,GP fitted to digitized manufacturer curve
319.2,33.4265458341954,30.2448866654736,30.2448866654736,0.106595244289141,30.0359599866669,30.4538133442803,GP fitted to digitized manufacturer curve
320.091,33.519851136007,30.106026305719,30.106026305719,0.0508158325675239,30.0064272738866,30.2056253375513,GP fitted to digitized manufacturer curve
320.4,33.552209540339,30.0584489453935,30.0584489453935,0.0619421737261739,29.9370422848902,30.1798556058968,GP fitted to digitized manufacturer curve
321.6,33.6778732464826,29.877165075427,29.877165075427,0.143563849373714,29.5957799306545,30.1585502201995,GP fitted to digitized manufacturer curve
322.8,33.8035369526262,29.702434697866,29.702434697866,0.162725112410066,29.3834934775422,30.0213759181897,GP fitted to digitized manufacturer curve
324,33.9292006587698,29.5356004548021,29.5356004548021,0.104801989644573,29.3301885550987,29.7410123545054,GP fitted to digitized manufacturer curve
324.886,34.0219823618058,29.4182731416801,29.4182731416801,0.0508158347636473,29.3186741055434,29.5178721778169,GP fitted to digitized manufacturer curve
325.2,34.0548643649134,29.377979674749,29.377979674749,0.0624976773413412,29.25548422716,29.500475122338,GP fitted to digitized manufacturer curve
326.4,34.1805280710569,29.2284677202731,29.2284677202731,0.147632561310147,28.9391079001052,29.517827540441,GP fitted to digitized manufacturer curve
327.6,34.3061917772005,29.081399107441,29.081399107441,0.173621128822194,28.7411016949495,29.4216965199325,GP fitted to digitized manufacturer curve
328.8,34.4318554833441,28.9305854899068,28.9305854899068,0.123050681443813,28.6894061542769,29.1717648255366,GP fitted to digitized manufacturer curve
329.909,34.5479896917718,28.7824829699805,28.7824829699805,0.0508210101884611,28.6828737900112,28.8820921499499,GP fitted to digitized manufacturer curve
330,34.5575191894877,28.7698008061904,28.7698008061904,0.0519839024344398,28.6679123574189,28.8716892549619,GP fitted to digitized manufacturer curve
331.2,34.6831828956313,28.595706143034,28.595706143034,0.135325393508779,28.3304683717568,28.8609439143112,GP fitted to digitized manufacturer curve
332.4,34.8088466017749,28.4142919246035,28.4142919246035,0.175198434641681,28.0709029927058,28.7576808565012,GP fitted to digitized manufacturer curve
333.6,34.9345103079185,28.2333692689321,28.2333692689321,0.137896414613198,27.9630922962903,28.503646241574,GP fitted to digitized manufacturer curve
334.8,35.0601740140621,28.0607259054867,28.0607259054867,0.0532136173482487,27.9564272154841,28.1650245954893,GP fitted to digitized manufacturer curve
334.932,35.0739970217379,28.0425748995692,28.0425748995692,0.0508215211197195,27.9429647181745,28.1421850809638,GP fitted to digitized manufacturer curve
336,35.1858377202057,27.9022949254538,27.9022949254538,0.120305098457564,27.666496932477,28.1380929184307,GP fitted to digitized manufacturer curve
337.2,35.3115014263493,27.7536744477191,27.7536744477191,0.173572275398494,27.4134727879381,28.0938761075002,GP fitted to digitized manufacturer curve
338.4,35.4371651324929,27.606882166582,27.606882166582,0.150355283774904,27.3121858103832,27.9015785227808,GP fitted to digitized manufacturer curve
339.6,35.5628288386365,27.4539148937051,27.4539148937051,0.0653253484693789,27.3258772107051,27.581952576705,GP fitted to digitized manufacturer curve
339.954,35.5998996319488,27.4064358712703,27.4064358712703,0.0508215568940854,27.3068256197579,27.5060461227827,GP fitted to digitized manufacturer curve
340.8,35.68849254478,27.287632262129,27.287632262129,0.103632129400118,27.0845132885047,27.4907512357532,GP fitted to digitized manufacturer curve
342,35.8141562509236,27.1100177357492,27.1100177357492,0.169280818753679,26.778227330992,27.4418081405064,GP fitted to digitized manufacturer curve
343.2,35.9398199570672,26.9283443509926,26.9283443509926,0.160492732995632,26.6137785943211,27.242910107664,GP fitted to digitized manufacturer curve
344.4,36.0654836632108,26.7499168321579,26.7499168321579,0.0822078105343365,26.5887895235106,26.9110441408052,GP fitted to digitized manufacturer curve
344.977,36.1259069619149,26.6674257011702,26.6674257011702,0.0508215805216284,26.5678154033478,26.7670359989926,GP fitted to digitized manufacturer curve
345.6,36.1911473693544,26.5817563350071,26.5817563350071,0.0858828821787152,26.4134258859368,26.7500867840774,GP fitted to digitized manufacturer curve
346.8,36.316811075498,26.4251493179998,26.4251493179998,0.162266803610534,26.1071063829232,26.7431922530765,GP fitted to digitized manufacturer curve
348,36.4424747816416,26.2759324645357,26.2759324645357,0.168052816142352,25.9465489448967,26.6053159841748,GP fitted to digitized manufacturer curve
